timestamp,count,detections
1756888619.6261451,378,"[{'bbox': [[221.547119140625, 2.8087158203125, 790.5025634765625, 716.6644287109375]], 'confidence': 0.9565585255622864, 'class': 0}, {'bbox': [[1172.3984375, 527.3038330078125, 1279.330078125, 718.2762451171875]], 'confidence': 0.9096290469169617, 'class': 0}, {'bbox': [[305.634765625, 584.4675903320312, 601.94921875, 711.8378295898438]], 'confidence': 0.8244690299034119, 'class': 2}, {'bbox': [[1080.966796875, 577.3989868164062, 1160.664794921875, 660.7659301757812]], 'confidence': 0.8040276169776917, 'class': 0}, {'bbox': [[768.8492431640625, 571.6566162109375, 940.50341796875, 717.7889404296875]], 'confidence': 0.7761220335960388, 'class': 0}, {'bbox': [[1.1943855285644531, 654.914306640625, 51.964874267578125, 718.6015625]], 'confidence': 0.6586019396781921, 'class': 56}]"
1756888619.837234,379,"[{'bbox': [[210.91436767578125, 2.549560546875, 781.5443725585938, 716.721923828125]], 'confidence': 0.9481977820396423, 'class': 0}, {'bbox': [[1172.849365234375, 527.0640869140625, 1279.328857421875, 718.0313720703125]], 'confidence': 0.9112164974212646, 'class': 0}, {'bbox': [[304.1358642578125, 560.84130859375, 598.6988525390625, 705.940185546875]], 'confidence': 0.8399807214736938, 'class': 2}, {'bbox': [[1080.625732421875, 577.9405517578125, 1158.943115234375, 660.9022216796875]], 'confidence': 0.823924720287323, 'class': 0}, {'bbox': [[750.575439453125, 571.94091796875, 939.76611328125, 717.4833984375]], 'confidence': 0.7902249693870544, 'class': 0}, {'bbox': [[3.9162521362304688, 655.1414794921875, 49.64325714111328, 718.6990966796875]], 'confidence': 0.6748324632644653, 'class': 56}]"
1756888620.058933,380,"[{'bbox': [[221.75604248046875, 1.94708251953125, 830.6403198242188, 714.1788330078125]], 'confidence': 0.9426856637001038, 'class': 0}, {'bbox': [[1173.107421875, 527.1566162109375, 1279.33056640625, 718.0855712890625]], 'confidence': 0.9093427062034607, 'class': 0}, {'bbox': [[293.48822021484375, 494.2596435546875, 587.2107543945312, 664.9073486328125]], 'confidence': 0.8426815867424011, 'class': 2}, {'bbox': [[750.4466552734375, 570.8309326171875, 938.9168701171875, 718.6517333984375]], 'confidence': 0.7876107096672058, 'class': 0}, {'bbox': [[1080.6419677734375, 576.7711181640625, 1159.8218994140625, 661.1617431640625]], 'confidence': 0.7553600668907166, 'class': 0}]"
1756888620.254432,381,"[{'bbox': [[239.4068603515625, 2.79656982421875, 915.3316650390625, 710.5318603515625]], 'confidence': 0.940034031867981, 'class': 0}, {'bbox': [[1174.02587890625, 527.1014404296875, 1279.328857421875, 718.091796875]], 'confidence': 0.9084734916687012, 'class': 0}, {'bbox': [[697.864013671875, 516.0410766601562, 859.6376953125, 586.0328979492188]], 'confidence': 0.8785408139228821, 'class': 2}, {'bbox': [[297.46746826171875, 460.3260192871094, 603.0484008789062, 645.6585693359375]], 'confidence': 0.7853578329086304, 'class': 2}, {'bbox': [[1081.316162109375, 576.820556640625, 1160.77001953125, 661.698974609375]], 'confidence': 0.7208111882209778, 'class': 0}, {'bbox': [[0.20611190795898438, 592.1082763671875, 53.465087890625, 716.580810546875]], 'confidence': 0.6268919706344604, 'class': 0}]"
1756888620.4647639,382,"[{'bbox': [[271.822998046875, 1.1983642578125, 1024.84619140625, 711.86376953125]], 'confidence': 0.9362947940826416, 'class': 0}, {'bbox': [[1173.416015625, 526.9573364257812, 1279.328125, 717.9590454101562]], 'confidence': 0.9068596959114075, 'class': 0}, {'bbox': [[745.06640625, 463.1289367675781, 962.46484375, 546.978759765625]], 'confidence': 0.9041081070899963, 'class': 2}, {'bbox': [[1082.5234375, 578.5767822265625, 1161.29296875, 660.8067626953125]], 'confidence': 0.7644741535186768, 'class': 0}, {'bbox': [[0.47088623046875, 583.9790649414062, 68.84711456298828, 715.1636352539062]], 'confidence': 0.6645923256874084, 'class': 0}]"
1756888620.69598,384,"[{'bbox': [[327.5316162109375, 0.56298828125, 1068.0860595703125, 711.3831787109375]], 'confidence': 0.9441658854484558, 'class': 0}, {'bbox': [[755.5186157226562, 467.2369384765625, 987.5676879882812, 570.03466796875]], 'confidence': 0.9175390601158142, 'class': 2}, {'bbox': [[1173.2724609375, 527.19482421875, 1279.32861328125, 718.111572265625]], 'confidence': 0.9067637920379639, 'class': 0}, {'bbox': [[0.05159759521484375, 252.93218994140625, 92.09388732910156, 712.3163452148438]], 'confidence': 0.8434658050537109, 'class': 0}, {'bbox': [[1083.028076171875, 578.7366943359375, 1161.19775390625, 661.2515869140625]], 'confidence': 0.701263964176178, 'class': 0}, {'bbox': [[339.758056640625, 479.1891174316406, 673.9310913085938, 714.2327880859375]], 'confidence': 0.6074883341789246, 'class': 7}]"
1756888620.928658,386,"[{'bbox': [[297.3919677734375, 2.50244140625, 1028.0361328125, 711.92724609375]], 'confidence': 0.9587771892547607, 'class': 0}, {'bbox': [[0.165252685546875, 189.74102783203125, 133.1090087890625, 710.8816528320312]], 'confidence': 0.9193928241729736, 'class': 0}, {'bbox': [[1173.3779296875, 527.2904663085938, 1279.32763671875, 718.3064575195312]], 'confidence': 0.905432939529419, 'class': 0}, {'bbox': [[715.01904296875, 531.5970458984375, 924.173583984375, 667.1566162109375]], 'confidence': 0.8792742490768433, 'class': 2}, {'bbox': [[1082.250244140625, 579.037841796875, 1160.688232421875, 661.45849609375]], 'confidence': 0.6865389347076416, 'class': 0}]"
1756888621.1238348,388,"[{'bbox': [[288.3218994140625, 3.75439453125, 1087.6185302734375, 711.5794677734375]], 'confidence': 0.9633210301399231, 'class': 0}, {'bbox': [[0.38751220703125, 194.6636962890625, 173.04074096679688, 709.5440673828125]], 'confidence': 0.9201611876487732, 'class': 0}, {'bbox': [[726.8441162109375, 630.6402587890625, 967.3543701171875, 719.4991455078125]], 'confidence': 0.9040336608886719, 'class': 2}, {'bbox': [[1171.54150390625, 527.3690185546875, 1279.328125, 718.4808349609375]], 'confidence': 0.9034116268157959, 'class': 0}, {'bbox': [[1084.52099609375, 579.5128173828125, 1160.3330078125, 659.7890625]], 'confidence': 0.5427653789520264, 'class': 0}]"
1756888621.366632,390,"[{'bbox': [[0.199737548828125, 203.45848083496094, 209.27630615234375, 710.1827392578125]], 'confidence': 0.9331894516944885, 'class': 0}, {'bbox': [[471.21240234375, 180.46038818359375, 1135.599365234375, 712.974609375]], 'confidence': 0.9124413728713989, 'class': 0}, {'bbox': [[1163.660888671875, 527.2889404296875, 1279.33251953125, 718.0906982421875]], 'confidence': 0.8928579688072205, 'class': 0}]"
1756888621.5933068,392,"[{'bbox': [[0.489654541015625, 223.0733642578125, 263.0704040527344, 710.5609130859375]], 'confidence': 0.9369376301765442, 'class': 0}, {'bbox': [[1175.411376953125, 527.1753540039062, 1279.328857421875, 718.3281860351562]], 'confidence': 0.9060435891151428, 'class': 0}, {'bbox': [[1081.63232421875, 578.6900634765625, 1180.17724609375, 718.7607421875]], 'confidence': 0.8605846166610718, 'class': 0}, {'bbox': [[601.97607421875, 306.78680419921875, 1157.163330078125, 713.6463012695312]], 'confidence': 0.8572251200675964, 'class': 0}, {'bbox': [[380.63592529296875, 596.2890625, 451.45220947265625, 718.969970703125]], 'confidence': 0.8189363479614258, 'class': 0}]"
1756888621.804464,394,"[{'bbox': [[0.4384765625, 223.24066162109375, 298.7784423828125, 710.30029296875]], 'confidence': 0.9490992426872253, 'class': 0}, {'bbox': [[1177.896484375, 528.0225219726562, 1279.330078125, 716.8433227539062]], 'confidence': 0.8957263231277466, 'class': 0}, {'bbox': [[380.1956787109375, 596.310791015625, 450.562744140625, 719.272705078125]], 'confidence': 0.7894555926322937, 'class': 0}, {'bbox': [[1080.771240234375, 578.8638916015625, 1166.565185546875, 659.6866455078125]], 'confidence': 0.732596755027771, 'class': 0}, {'bbox': [[625.3580322265625, 324.6436767578125, 1173.3582763671875, 713.2315673828125]], 'confidence': 0.6654524207115173, 'class': 0}]"
1756888622.0238059,396,"[{'bbox': [[0.736968994140625, 182.1322021484375, 266.1861267089844, 710.8541259765625]], 'confidence': 0.9435737133026123, 'class': 0}, {'bbox': [[860.2178955078125, 624.2749633789062, 1062.5279541015625, 719.3438110351562]], 'confidence': 0.899882435798645, 'class': 2}, {'bbox': [[1178.337158203125, 527.8790893554688, 1279.333251953125, 716.5518188476562]], 'confidence': 0.891265869140625, 'class': 0}, {'bbox': [[653.9720458984375, 310.07769775390625, 1184.686767578125, 714.4462280273438]], 'confidence': 0.8840912580490112, 'class': 0}, {'bbox': [[380.59747314453125, 596.441650390625, 450.21466064453125, 719.09716796875]], 'confidence': 0.8186571002006531, 'class': 0}, {'bbox': [[1083.5228271484375, 578.947021484375, 1138.5296630859375, 615.654296875]], 'confidence': 0.6220030188560486, 'class': 0}]"
1756888622.222534,398,"[{'bbox': [[439.0803527832031, 296.0396423339844, 1181.93798828125, 712.2218017578125]], 'confidence': 0.9213758111000061, 'class': 0}, {'bbox': [[0.355224609375, 130.69189453125, 156.41519165039062, 709.0421752929688]], 'confidence': 0.9102205634117126, 'class': 0}, {'bbox': [[1173.8348388671875, 526.8057250976562, 1279.3350830078125, 718.5097045898438]], 'confidence': 0.9072688817977905, 'class': 0}, {'bbox': [[850.236083984375, 498.1717529296875, 1046.0953369140625, 587.6312255859375]], 'confidence': 0.8508038520812988, 'class': 2}, {'bbox': [[379.7276611328125, 596.5169677734375, 449.5924072265625, 718.97314453125]], 'confidence': 0.7872569561004639, 'class': 0}]"
1756888622.4339101,399,"[{'bbox': [[447.5858154296875, 283.55596923828125, 1181.8240966796875, 711.9193725585938]], 'confidence': 0.9473578929901123, 'class': 0}, {'bbox': [[1175.414306640625, 526.93701171875, 1279.332763671875, 718.59716796875]], 'confidence': 0.9020972847938538, 'class': 0}, {'bbox': [[378.9892578125, 596.7408447265625, 449.5511474609375, 718.9464111328125]], 'confidence': 0.7724114060401917, 'class': 0}, {'bbox': [[843.091552734375, 402.466552734375, 1029.83447265625, 498.0740966796875]], 'confidence': 0.7337415814399719, 'class': 2}]"
1756888622.655875,401,"[{'bbox': [[432.2021484375, 280.04693603515625, 1179.2177734375, 711.6111450195312]], 'confidence': 0.960440993309021, 'class': 0}, {'bbox': [[1170.7684326171875, 526.7926025390625, 1279.3309326171875, 718.2864990234375]], 'confidence': 0.8984665274620056, 'class': 0}, {'bbox': [[832.47265625, 383.9521484375, 1012.567626953125, 478.90869140625]], 'confidence': 0.7258886098861694, 'class': 2}, {'bbox': [[378.401611328125, 596.6627197265625, 447.242919921875, 717.8436279296875]], 'confidence': 0.6743156909942627, 'class': 0}]"
1756888622.858306,402,"[{'bbox': [[456.0293273925781, 283.7899169921875, 1175.50244140625, 711.6197509765625]], 'confidence': 0.9402592778205872, 'class': 0}, {'bbox': [[1171.611328125, 526.2279052734375, 1279.3271484375, 718.5245361328125]], 'confidence': 0.8991926908493042, 'class': 0}, {'bbox': [[828.2929077148438, 412.7481689453125, 1005.5929565429688, 499.61724853515625]], 'confidence': 0.7446221709251404, 'class': 2}, {'bbox': [[378.4283447265625, 596.499267578125, 447.30938720703125, 717.9139404296875]], 'confidence': 0.7049576044082642, 'class': 0}]"
1756888623.0560682,403,"[{'bbox': [[487.7086181640625, 283.005859375, 1189.8033447265625, 712.262939453125]], 'confidence': 0.9407742023468018, 'class': 0}, {'bbox': [[1181.530517578125, 526.0637817382812, 1279.324951171875, 718.4894409179688]], 'confidence': 0.8999261856079102, 'class': 0}, {'bbox': [[847.6590576171875, 431.5435791015625, 1025.0980224609375, 525.8720703125]], 'confidence': 0.7030133008956909, 'class': 2}, {'bbox': [[378.31842041015625, 596.384521484375, 446.84381103515625, 718.18359375]], 'confidence': 0.6848425269126892, 'class': 0}]"
1756888623.319804,404,"[{'bbox': [[511.8149719238281, 281.80712890625, 1265.527099609375, 713.354248046875]], 'confidence': 0.9234427213668823, 'class': 0}, {'bbox': [[1203.35986328125, 526.8089599609375, 1279.30419921875, 716.7176513671875]], 'confidence': 0.8826633095741272, 'class': 0}, {'bbox': [[379.75421142578125, 596.1235961914062, 450.59051513671875, 719.2728881835938]], 'confidence': 0.8183898329734802, 'class': 0}]"
1756888623.535816,405,"[{'bbox': [[1172.839111328125, 526.181640625, 1279.332275390625, 718.721923828125]], 'confidence': 0.9102799296379089, 'class': 0}, {'bbox': [[642.3033447265625, 302.77392578125, 1207.9825439453125, 714.5611572265625]], 'confidence': 0.8636546730995178, 'class': 0}, {'bbox': [[379.6241455078125, 595.5783081054688, 450.4735107421875, 719.2254028320312]], 'confidence': 0.7799453735351562, 'class': 0}]"
1756888623.780121,406,"[{'bbox': [[1175.460693359375, 526.390380859375, 1279.33837890625, 718.693115234375]], 'confidence': 0.9116005897521973, 'class': 0}, {'bbox': [[678.50439453125, 307.4153747558594, 1214.999755859375, 713.7852783203125]], 'confidence': 0.9070296287536621, 'class': 0}, {'bbox': [[379.69482421875, 595.522705078125, 450.4566650390625, 719.1136474609375]], 'confidence': 0.7806273102760315, 'class': 0}]"
1756888623.99029,407,"[{'bbox': [[695.574462890625, 302.1414794921875, 1240.18310546875, 713.7335205078125]], 'confidence': 0.9473831653594971, 'class': 0}, {'bbox': [[1182.82080078125, 527.1058349609375, 1279.5087890625, 718.4925537109375]], 'confidence': 0.9021672010421753, 'class': 0}, {'bbox': [[379.7706298828125, 595.8225708007812, 450.5552978515625, 719.0963745117188]], 'confidence': 0.7926846742630005, 'class': 0}]"
1756888624.189871,408,"[{'bbox': [[712.5960693359375, 297.0469970703125, 1266.6583251953125, 714.1767578125]], 'confidence': 0.9433830976486206, 'class': 0}, {'bbox': [[1198.43310546875, 527.212158203125, 1279.55419921875, 718.32421875]], 'confidence': 0.8828973174095154, 'class': 0}, {'bbox': [[379.83514404296875, 596.18994140625, 450.18487548828125, 718.21337890625]], 'confidence': 0.7297718524932861, 'class': 0}]"
1756888624.390532,410,"[{'bbox': [[714.1680908203125, 292.3367919921875, 1274.9447021484375, 715.09130859375]], 'confidence': 0.9347772598266602, 'class': 0}, {'bbox': [[1204.6708984375, 527.0440673828125, 1279.55419921875, 712.2828369140625]], 'confidence': 0.8751177787780762, 'class': 0}, {'bbox': [[380.11895751953125, 595.8868408203125, 450.73907470703125, 718.9893798828125]], 'confidence': 0.7740067839622498, 'class': 0}, {'bbox': [[0.05294036865234375, 115.5728759765625, 73.34773254394531, 709.10107421875]], 'confidence': 0.7361072301864624, 'class': 0}]"
1756888624.5891788,412,"[{'bbox': [[696.530517578125, 287.4786376953125, 1274.62255859375, 713.61669921875]], 'confidence': 0.9514876008033752, 'class': 0}, {'bbox': [[0.2042694091796875, 108.6412353515625, 152.3910369873047, 709.1876220703125]], 'confidence': 0.900319516658783, 'class': 0}, {'bbox': [[1200.891357421875, 527.471923828125, 1279.563232421875, 714.3465576171875]], 'confidence': 0.8753539323806763, 'class': 0}, {'bbox': [[380.51116943359375, 595.7626953125, 450.80401611328125, 718.8714599609375]], 'confidence': 0.7892959117889404, 'class': 0}]"
1756888624.787862,414,"[{'bbox': [[631.8861083984375, 268.06072998046875, 1254.6181640625, 713.2174682617188]], 'confidence': 0.9506514072418213, 'class': 0}, {'bbox': [[0.7849884033203125, 157.6529541015625, 243.45828247070312, 709.67724609375]], 'confidence': 0.9397364258766174, 'class': 0}, {'bbox': [[1183.403076171875, 527.0340576171875, 1279.51318359375, 716.9219970703125]], 'confidence': 0.8985158801078796, 'class': 0}, {'bbox': [[380.3778381347656, 595.8580322265625, 450.6217956542969, 718.9202880859375]], 'confidence': 0.7795287370681763, 'class': 0}]"
1756888624.998199,416,"[{'bbox': [[534.795654296875, 238.5948486328125, 1271.074951171875, 712.5252685546875]], 'confidence': 0.9574149250984192, 'class': 0}, {'bbox': [[0.645751953125, 187.0618896484375, 284.52032470703125, 709.6983032226562]], 'confidence': 0.9481125473976135, 'class': 0}, {'bbox': [[1185.4501953125, 526.7913818359375, 1279.50634765625, 714.5189208984375]], 'confidence': 0.89435213804245, 'class': 0}, {'bbox': [[380.25360107421875, 595.7892456054688, 450.8740234375, 719.1281127929688]], 'confidence': 0.7933671474456787, 'class': 0}]"
1756888625.223695,418,"[{'bbox': [[403.528076171875, 189.18798828125, 1279.4306640625, 711.8203735351562]], 'confidence': 0.9550718665122986, 'class': 0}, {'bbox': [[0.7204132080078125, 189.48101806640625, 253.27110290527344, 710.2039184570312]], 'confidence': 0.9445266127586365, 'class': 0}, {'bbox': [[1208.42724609375, 527.0670166015625, 1279.3173828125, 627.0797119140625]], 'confidence': 0.8395078778266907, 'class': 0}, {'bbox': [[381.07666015625, 596.1309814453125, 450.2919921875, 718.71044921875]], 'confidence': 0.7808576226234436, 'class': 0}]"
1756888625.512622,420,"[{'bbox': [[342.13427734375, 151.50762939453125, 1279.5223388671875, 711.7744750976562]], 'confidence': 0.9534745216369629, 'class': 0}, {'bbox': [[0.7576751708984375, 194.4910888671875, 237.66702270507812, 710.66162109375]], 'confidence': 0.9416092038154602, 'class': 0}, {'bbox': [[1204.38525390625, 519.0784912109375, 1279.498046875, 581.0245361328125]], 'confidence': 0.6957164406776428, 'class': 0}, {'bbox': [[388.2989501953125, 586.8330688476562, 442.6044921875, 666.3258666992188]], 'confidence': 0.6003908514976501, 'class': 0}]"
1756888625.720452,421,"[{'bbox': [[0.0, 96.10809326171875, 1102.4326171875, 711.1522827148438]], 'confidence': 0.9670467972755432, 'class': 0}]"
1756888625.930589,422,"[{'bbox': [[2.37957763671875, 2.802978515625, 981.6141967773438, 709.6839599609375]], 'confidence': 0.9650378823280334, 'class': 0}]"
1756888626.155408,425,"[{'bbox': [[11.674072265625, 3.0672607421875, 1258.410400390625, 715.4556274414062]], 'confidence': 0.9604079127311707, 'class': 0}, {'bbox': [[521.69580078125, 314.62872314453125, 754.1922607421875, 563.523681640625]], 'confidence': 0.9106805324554443, 'class': 67}, {'bbox': [[834.6941528320312, 312.60614013671875, 1279.046142578125, 555.5862426757812]], 'confidence': 0.619610071182251, 'class': 63}, {'bbox': [[1186.36181640625, 540.0059814453125, 1279.47412109375, 675.00927734375]], 'confidence': 0.5524770617485046, 'class': 64}]"
1756888626.386046,428,"[{'bbox': [[23.27685546875, 1.1915283203125, 1256.623291015625, 712.810302734375]], 'confidence': 0.955672562122345, 'class': 0}, {'bbox': [[1168.15283203125, 527.9844970703125, 1279.54052734375, 670.2347412109375]], 'confidence': 0.9081011414527893, 'class': 64}, {'bbox': [[500.02923583984375, 302.518798828125, 737.8389282226562, 563.0631713867188]], 'confidence': 0.8374595642089844, 'class': 67}, {'bbox': [[814.1898193359375, 261.13397216796875, 1279.1036376953125, 544.3594970703125]], 'confidence': 0.7432376146316528, 'class': 63}]"
1756888626.596571,430,"[{'bbox': [[3.6884765625, 2.98590087890625, 1270.6478271484375, 711.963623046875]], 'confidence': 0.9598249197006226, 'class': 0}, {'bbox': [[569.4443359375, 360.25921630859375, 793.6802978515625, 602.3534545898438]], 'confidence': 0.8811724185943604, 'class': 67}]"
1756888626.824491,433,"[{'bbox': [[0.0743408203125, 3.3182373046875, 1239.2132568359375, 709.6865234375]], 'confidence': 0.9741064310073853, 'class': 0}, {'bbox': [[632.9581298828125, 397.82666015625, 841.5535888671875, 628.5284423828125]], 'confidence': 0.8481783866882324, 'class': 67}, {'bbox': [[1050.9765625, 406.873779296875, 1279.16650390625, 652.1126708984375]], 'confidence': 0.7787567973136902, 'class': 63}, {'bbox': [[1050.739013671875, 380.0133972167969, 1252.562255859375, 425.4337463378906]], 'confidence': 0.5776669979095459, 'class': 67}]"
1756888627.025219,437,"[{'bbox': [[1.052490234375, 2.7889404296875, 1270.471435546875, 711.3662109375]], 'confidence': 0.9712314009666443, 'class': 0}, {'bbox': [[627.9813232421875, 355.47900390625, 838.5443115234375, 587.15234375]], 'confidence': 0.885009229183197, 'class': 67}, {'bbox': [[1036.0859375, 370.564453125, 1279.26220703125, 611.6029052734375]], 'confidence': 0.6415004730224609, 'class': 63}, {'bbox': [[1211.599609375, 391.7234191894531, 1279.483154296875, 474.9452209472656]], 'confidence': 0.576876699924469, 'class': 66}]"
1756888627.221359,440,"[{'bbox': [[0.68798828125, 3.1842041015625, 1262.184814453125, 710.4193115234375]], 'confidence': 0.9762707352638245, 'class': 0}, {'bbox': [[616.9593505859375, 372.2769775390625, 828.60595703125, 600.13427734375]], 'confidence': 0.87110835313797, 'class': 67}, {'bbox': [[1197.492431640625, 406.0057373046875, 1279.466064453125, 505.65899658203125]], 'confidence': 0.7219114303588867, 'class': 66}, {'bbox': [[1033.538818359375, 352.753662109375, 1233.573974609375, 400.16455078125]], 'confidence': 0.6202610731124878, 'class': 67}, {'bbox': [[622.2081298828125, 44.53352355957031, 687.0570068359375, 103.74639892578125]], 'confidence': 0.5987616777420044, 'class': 0}]"
1756888627.444557,443,"[{'bbox': [[1.9462890625, 2.5723876953125, 1189.877685546875, 708.0147705078125]], 'confidence': 0.9752919673919678, 'class': 0}, {'bbox': [[614.1026000976562, 357.929931640625, 836.7984008789062, 588.1055908203125]], 'confidence': 0.78767991065979, 'class': 67}, {'bbox': [[914.312255859375, 503.25640869140625, 1030.8759765625, 613.5056762695312]], 'confidence': 0.7275460362434387, 'class': 2}, {'bbox': [[1146.477783203125, 371.57061767578125, 1279.249267578125, 610.2741088867188]], 'confidence': 0.6291481256484985, 'class': 63}]"
1756888627.66782,447,"[{'bbox': [[0.0, 2.36309814453125, 1108.1605224609375, 706.3189697265625]], 'confidence': 0.9691877961158752, 'class': 0}, {'bbox': [[1081.22314453125, 376.0777282714844, 1279.50927734375, 614.6783447265625]], 'confidence': 0.6959954500198364, 'class': 63}, {'bbox': [[613.27978515625, 359.898193359375, 835.8116455078125, 594.5553588867188]], 'confidence': 0.6585665345191956, 'class': 67}, {'bbox': [[913.769775390625, 505.7205810546875, 1030.8453369140625, 614.4346923828125]], 'confidence': 0.599667489528656, 'class': 2}, {'bbox': [[1195.045166015625, 394.37689208984375, 1279.467529296875, 498.9036865234375]], 'confidence': 0.5570441484451294, 'class': 66}]"
1756888627.894762,450,"[{'bbox': [[5.276123046875, 2.01788330078125, 1081.2073974609375, 707.6610717773438]], 'confidence': 0.9531514644622803, 'class': 0}, {'bbox': [[188.664306640625, 52.71531677246094, 258.20947265625, 99.36241149902344]], 'confidence': 0.6318824291229248, 'class': 0}, {'bbox': [[1194.2144775390625, 398.40313720703125, 1279.4820556640625, 499.87689208984375]], 'confidence': 0.6168956756591797, 'class': 66}, {'bbox': [[1032.794921875, 375.595947265625, 1279.339111328125, 617.3551025390625]], 'confidence': 0.5617563128471375, 'class': 63}]"
1756888628.11996,453,"[{'bbox': [[48.0379638671875, 0.4664306640625, 1047.667236328125, 708.189208984375]], 'confidence': 0.9592573046684265, 'class': 0}, {'bbox': [[188.58526611328125, 54.069671630859375, 273.09796142578125, 140.39686584472656]], 'confidence': 0.8268747329711914, 'class': 0}, {'bbox': [[1032.061279296875, 381.49945068359375, 1279.369384765625, 616.3344116210938]], 'confidence': 0.7033450603485107, 'class': 63}, {'bbox': [[1192.5941162109375, 398.0159912109375, 1279.9664306640625, 501.88641357421875]], 'confidence': 0.5966476202011108, 'class': 66}]"
1756888628.340775,457,"[{'bbox': [[66.95458984375, 0.74395751953125, 1044.900634765625, 709.492919921875]], 'confidence': 0.9544544816017151, 'class': 0}, {'bbox': [[188.34469604492188, 53.37018585205078, 276.4300842285156, 166.5948486328125]], 'confidence': 0.8726431727409363, 'class': 0}, {'bbox': [[44.55311584472656, 162.2437744140625, 229.95912170410156, 648.284423828125]], 'confidence': 0.6106987595558167, 'class': 62}, {'bbox': [[1032.141845703125, 378.12396240234375, 1279.40380859375, 616.9201049804688]], 'confidence': 0.5987727046012878, 'class': 63}, {'bbox': [[1193.8475341796875, 401.7047119140625, 1279.6717529296875, 501.14276123046875]], 'confidence': 0.5859436988830566, 'class': 66}, {'bbox': [[614.9300537109375, 365.4566650390625, 823.6500244140625, 589.80078125]], 'confidence': 0.5543939471244812, 'class': 67}]"
1756888628.555951,459,"[{'bbox': [[79.60879516601562, 1.85089111328125, 1044.6002197265625, 709.6961059570312]], 'confidence': 0.9498903751373291, 'class': 0}, {'bbox': [[188.65707397460938, 53.7718505859375, 283.1029968261719, 165.86630249023438]], 'confidence': 0.8782079219818115, 'class': 0}, {'bbox': [[1032.12890625, 379.5548400878906, 1279.3955078125, 615.6402587890625]], 'confidence': 0.5646299719810486, 'class': 63}, {'bbox': [[1194.037841796875, 405.040771484375, 1279.445068359375, 500.57232666015625]], 'confidence': 0.5298336148262024, 'class': 66}]"
1756888628.754387,462,"[{'bbox': [[83.0965576171875, 2.15374755859375, 1047.234375, 709.3565063476562]], 'confidence': 0.9507071375846863, 'class': 0}, {'bbox': [[188.32980346679688, 53.70460510253906, 287.9849548339844, 165.78907775878906]], 'confidence': 0.8792060613632202, 'class': 0}, {'bbox': [[1194.81201171875, 408.57684326171875, 1279.46484375, 500.57708740234375]], 'confidence': 0.6033863425254822, 'class': 66}, {'bbox': [[68.0120849609375, 159.4737548828125, 253.251708984375, 674.534423828125]], 'confidence': 0.5709512233734131, 'class': 56}, {'bbox': [[1032.3414306640625, 382.5855407714844, 1279.3265380859375, 615.7515869140625]], 'confidence': 0.5000160336494446, 'class': 63}]"
1756888628.962482,465,"[{'bbox': [[85.5557861328125, 0.2274169921875, 1032.06787109375, 709.4117431640625]], 'confidence': 0.9488701224327087, 'class': 0}, {'bbox': [[188.59356689453125, 53.74070739746094, 288.5487060546875, 166.36622619628906]], 'confidence': 0.8711347579956055, 'class': 0}, {'bbox': [[1033.3623046875, 380.69000244140625, 1279.48095703125, 615.6520385742188]], 'confidence': 0.6571933031082153, 'class': 63}, {'bbox': [[1192.79443359375, 403.3291015625, 1279.44873046875, 500.6182861328125]], 'confidence': 0.6091277599334717, 'class': 66}, {'bbox': [[72.18440246582031, 159.3349609375, 251.0355682373047, 675.4522705078125]], 'confidence': 0.5901302695274353, 'class': 56}]"
1756888629.186711,467,"[{'bbox': [[95.20257568359375, 1.53485107421875, 889.6627197265625, 709.8555297851562]], 'confidence': 0.9325780868530273, 'class': 0}, {'bbox': [[188.55471801757812, 52.328834533691406, 279.3548278808594, 164.76077270507812]], 'confidence': 0.8536390066146851, 'class': 0}, {'bbox': [[1032.090087890625, 378.3433532714844, 1279.349365234375, 615.9366455078125]], 'confidence': 0.638439953327179, 'class': 63}, {'bbox': [[1194.1126708984375, 405.63922119140625, 1279.8402099609375, 501.60003662109375]], 'confidence': 0.565868079662323, 'class': 66}]"
1756888629.3867798,469,"[{'bbox': [[136.2374267578125, 0.2906494140625, 749.943115234375, 709.833740234375]], 'confidence': 0.9613964557647705, 'class': 0}, {'bbox': [[118.95013427734375, 52.7392578125, 282.57354736328125, 217.31793212890625]], 'confidence': 0.7605209350585938, 'class': 0}, {'bbox': [[1033.526123046875, 380.5138244628906, 1279.460693359375, 615.6815185546875]], 'confidence': 0.6097521781921387, 'class': 63}, {'bbox': [[1193.733154296875, 406.811767578125, 1279.69775390625, 500.7869873046875]], 'confidence': 0.5752971768379211, 'class': 66}, {'bbox': [[898.280517578125, 506.9024658203125, 1028.2659912109375, 614.8231201171875]], 'confidence': 0.5576564073562622, 'class': 2}, {'bbox': [[64.85856628417969, 140.68124389648438, 150.08660888671875, 208.95565795898438]], 'confidence': 0.550810694694519, 'class': 63}, {'bbox': [[187.95162963867188, 52.61101531982422, 283.55670166015625, 163.8760986328125]], 'confidence': 0.5129914283752441, 'class': 0}, {'bbox': [[610.3133544921875, 35.228363037109375, 686.293212890625, 125.82472229003906]], 'confidence': 0.5070847868919373, 'class': 0}]"
