timestamp,count,bicycle,car,motorcycle,bus,train,truck,total_detections
1756891552.070314,423,0,8,0,1,0,1,10
1756891552.279854,423,0,7,0,1,0,1,9
1756891552.527245,423,0,7,0,1,0,1,9
1756891552.731474,423,0,8,0,1,0,1,10
1756891552.927375,423,0,6,0,2,0,1,9
1756891553.125859,423,0,8,0,2,0,1,11
1756891553.325699,423,0,7,0,1,0,0,8
1756891553.525877,423,0,7,0,2,0,0,9
1756891553.77552,423,0,8,0,2,0,0,10
1756891553.975965,423,0,7,0,2,0,0,9
1756891554.1797278,423,0,6,0,2,0,0,8
1756891554.383483,423,0,6,0,2,0,0,8
1756891554.730439,423,0,7,0,2,0,0,9
1756891554.931409,423,0,8,0,2,0,0,10
1756891555.138314,423,0,9,0,2,0,0,11
1756891555.34161,423,0,8,0,1,0,0,9
1756891555.569676,423,0,8,0,1,0,0,9
1756891555.7706811,423,0,7,0,1,0,1,9
1756891555.969076,423,0,8,0,1,0,0,9
1756891556.1700501,423,0,7,0,1,0,0,8
1756891556.368198,423,0,8,0,1,0,1,10
1756891556.604797,423,0,7,0,1,0,1,9
1756891556.809611,423,0,9,0,1,0,0,10
1756891557.0116491,423,0,10,0,1,0,0,11
1756891557.2263,423,0,9,0,1,0,0,10
1756891557.429441,423,0,8,0,1,0,0,9
1756891557.652745,423,0,7,0,1,0,0,8
1756891557.865731,423,0,9,0,1,0,0,10
1756891558.185904,423,0,9,0,1,0,0,10
1756891558.4437919,423,0,9,0,1,0,0,10
1756891558.790658,423,0,9,0,1,0,0,10
1756891559.053647,423,0,8,0,1,0,0,9
1756891559.306932,424,0,10,0,1,0,0,11
1756891559.571564,425,0,9,0,1,0,0,10
1756891559.826901,426,0,9,0,1,0,0,10
1756891560.058083,427,0,8,0,1,0,0,9
1756891560.289353,429,0,8,0,1,0,0,9
1756891560.514534,431,0,7,0,1,0,0,8
1756891560.7420108,433,0,7,0,1,0,1,9
1756891561.018966,435,0,9,0,1,0,0,10
1756891561.2421372,437,0,6,0,1,0,0,7
1756891561.524469,439,0,6,0,1,0,1,8
1756891561.744232,441,0,8,0,1,0,0,9
1756891561.963083,443,0,8,0,1,0,0,9
1756891562.182891,444,0,7,0,1,0,1,9
1756891562.404722,445,0,7,0,1,0,0,8
1756891562.63888,446,0,7,0,1,0,0,8
1756891562.920732,448,0,8,0,1,0,0,9
1756891563.142378,450,0,9,0,1,0,0,10
1756891563.363652,452,0,7,0,1,0,0,8
1756891563.623311,454,0,8,0,1,0,0,9
1756891563.882199,456,0,8,0,1,0,0,9
1756891564.155079,458,0,7,0,1,0,0,8
1756891564.416946,460,0,9,0,1,0,0,10
1756891564.667914,462,0,8,0,1,0,0,9
1756891564.968161,464,0,8,0,1,0,0,9
1756891565.231596,466,0,8,0,1,0,0,9
1756891565.539428,467,0,8,0,1,0,0,9
1756891565.786853,468,0,8,0,1,0,0,9
1756891566.020333,469,0,7,0,1,0,0,8
1756891566.2450361,469,0,6,0,1,0,0,7
1756891566.474856,470,0,7,0,1,0,0,8
1756891566.6967611,470,0,6,0,1,0,0,7
1756891566.913568,471,0,7,0,1,0,0,8
1756891567.1985369,471,0,7,0,1,0,0,8
1756891567.425791,471,0,7,0,1,0,1,9
1756891567.659998,471,0,6,0,1,0,1,8
1756891567.8999581,471,0,8,0,1,0,0,9
1756891568.1337721,471,0,7,0,1,0,0,8
1756891568.3679569,471,0,7,0,1,0,0,8
1756891568.699585,471,0,6,0,1,0,0,7
1756891568.941449,471,0,6,0,1,0,0,7
1756891569.231662,471,0,6,0,1,0,0,7
1756891569.456662,471,0,6,0,1,0,0,7
1756891569.663229,471,0,6,0,1,0,0,7
1756891569.865601,471,0,6,0,1,0,0,7
1756891570.068512,471,0,6,0,1,0,0,7
1756891570.297365,471,0,6,0,1,0,0,7
1756891570.4992409,471,0,6,0,1,0,0,7
1756891570.70318,471,0,6,0,1,0,0,7
1756891570.90767,471,0,6,0,1,0,0,7
1756891571.1347148,471,0,6,0,1,0,0,7
1756891571.379072,471,0,6,0,1,0,1,8
1756891571.578322,471,0,6,0,1,0,0,7
1756891571.780666,471,0,6,0,1,0,1,8
1756891571.9790149,471,0,6,0,1,0,0,7
1756891572.1758442,471,0,6,0,1,0,0,7
1756891572.37088,471,0,6,0,1,0,0,7
1756891572.589531,471,0,5,0,1,0,0,6
1756891572.789788,471,0,6,0,1,0,0,7
1756891572.9974458,471,0,6,0,1,0,0,7
1756891573.2212858,471,0,6,0,1,0,0,7
1756891573.466384,471,0,6,0,1,0,0,7
1756891573.6724539,471,0,6,0,1,0,0,7
1756891573.8781068,471,0,7,0,1,0,0,8
1756891574.142713,471,0,7,0,1,0,0,8
1756891574.344064,471,0,7,0,1,0,0,8
1756891574.548382,471,0,6,0,1,0,0,7
1756891574.748715,471,0,7,0,1,0,0,8
1756891574.945411,471,0,7,0,1,0,0,8
1756891575.143043,471,0,6,0,1,0,0,7
1756891575.37104,471,0,6,0,1,0,0,7
1756891575.601204,471,0,6,0,1,0,0,7
1756891575.812758,471,0,6,0,1,0,1,8
1756891576.027582,471,0,7,0,1,0,1,9
1756891576.226432,471,0,7,0,1,0,1,9
1756891576.420325,471,0,7,0,1,0,0,8
1756891576.613667,471,0,7,0,1,0,0,8
1756891576.813727,471,0,7,0,1,0,0,8
1756891577.014163,471,0,7,0,1,0,0,8
1756891577.210881,472,0,7,0,1,0,0,8
1756891577.409973,473,0,7,0,1,0,0,8
1756891577.6520078,474,0,7,0,1,0,0,8
1756891577.847626,475,0,7,0,1,0,0,8
1756891578.045307,476,0,7,0,1,0,0,8
1756891578.2442482,477,0,6,0,1,0,0,7
1756891578.440773,478,0,6,0,1,0,0,7
1756891578.6888452,479,0,6,0,1,0,0,7
1756891578.8869429,480,0,7,0,1,0,0,8
1756891579.0903099,482,0,7,0,1,0,0,8
1756891579.295851,483,0,5,0,1,0,0,6
1756891579.496512,484,0,5,0,1,0,1,7
1756891579.721576,485,0,5,0,1,0,1,7
1756891579.9190998,486,0,5,0,1,0,1,7
1756891580.1162171,487,0,7,0,1,0,1,9
1756891580.319742,488,0,7,0,1,0,1,9
1756891580.5215318,489,0,7,0,1,0,1,9
1756891580.718036,490,0,7,0,1,0,1,9
1756891580.917165,491,0,6,0,1,0,1,8
1756891581.1168551,492,0,7,0,1,0,1,9
1756891581.320395,493,0,7,0,1,0,1,9
1756891581.5301409,494,0,7,0,1,0,1,9
1756891581.763871,495,0,7,0,1,0,1,9
1756891581.96336,496,0,6,0,1,0,1,8
1756891582.1634839,497,0,7,0,1,0,1,9
1756891582.3626702,499,0,7,0,1,0,1,9
1756891582.5650408,501,0,7,0,1,0,1,9
1756891582.767139,503,0,7,0,1,0,1,9
1756891582.969132,505,0,7,0,1,0,1,9
1756891583.291245,507,0,7,0,1,0,1,9
1756891583.5049658,509,0,6,0,1,0,2,9
1756891583.813757,511,0,6,0,1,0,2,9
1756891584.041439,513,0,6,0,1,0,2,9
1756891584.272541,515,0,6,0,1,0,1,8
1756891584.515733,517,0,5,0,1,0,1,7
1756891584.748929,519,0,7,0,1,0,1,9
1756891584.967152,521,0,7,0,1,0,0,8
1756891585.173277,523,0,8,0,1,0,0,9
1756891585.367873,525,0,9,0,1,0,0,10
1756891585.574836,527,0,8,0,1,0,0,9
1756891585.8159518,529,0,9,0,1,0,0,10
1756891586.0222971,531,0,7,0,1,0,0,8
1756891586.2276852,533,0,7,0,1,0,0,8
1756891586.434634,535,0,6,0,1,0,0,7
1756891586.686225,537,0,6,0,1,0,0,7
1756891586.9197161,538,0,5,0,1,0,0,6
1756891587.126663,539,0,5,0,1,0,0,6
1756891587.332253,540,0,6,0,1,0,0,7
1756891587.5672388,540,0,4,0,1,0,0,5
1756891587.768378,540,0,4,0,1,0,0,5
1756891588.031159,540,0,5,0,1,0,1,7
1756891588.2449138,540,0,6,0,1,0,1,8
1756891588.451832,540,0,5,0,1,0,1,7
1756891588.654482,540,0,6,0,1,0,1,8
1756891588.8502169,540,0,6,0,1,0,1,8
1756891589.051352,540,0,8,0,1,0,1,10
1756891589.2477992,540,0,9,0,1,0,1,11
1756891589.4419708,540,0,7,0,1,0,1,9
1756891589.647972,540,0,6,0,1,0,1,8
1756891589.843466,540,0,6,0,1,0,1,8
1756891590.1268759,540,0,7,0,1,0,1,9
1756891590.32384,540,0,7,0,1,0,1,9
1756891590.5249898,540,0,7,0,1,0,1,9
1756891590.719151,540,0,7,0,1,0,1,9
1756891590.96585,540,0,7,0,1,0,1,9
1756891591.161678,540,0,6,0,1,0,1,8
1756891591.359298,540,0,7,0,1,0,1,9
1756891591.562353,540,0,7,0,1,0,1,9
1756891591.758503,540,0,7,0,1,0,0,8
1756891591.9531,540,0,7,0,1,0,0,8
1756891592.18605,540,0,6,0,1,0,0,7
1756891592.380679,540,0,6,0,1,0,0,7
1756891592.57944,540,0,7,0,1,0,0,8
1756891592.80253,540,0,6,0,1,0,0,7
1756891593.0045571,540,0,6,0,1,0,1,8
1756891593.198405,540,0,6,0,1,0,0,7
1756891593.3938618,541,0,6,0,1,0,0,7
1756891593.6257,542,0,7,0,1,0,1,9
1756891593.842345,543,0,6,0,1,0,1,8
1756891594.046873,544,0,6,0,1,0,1,8
1756891594.288623,545,0,6,0,1,0,1,8
1756891594.491873,546,0,5,0,1,0,0,6
1756891594.688261,547,0,5,0,1,0,0,6
1756891594.8849769,548,0,6,0,1,0,1,8
1756891595.090815,549,0,7,0,1,0,0,8
1756891595.346228,550,0,7,0,1,0,0,8
1756891595.545592,551,0,6,0,1,0,0,7
1756891595.7482119,552,0,6,0,1,0,0,7
1756891595.9480162,553,0,6,0,1,0,0,7
1756891596.148084,554,0,7,0,1,0,1,9
1756891596.38256,555,0,6,0,1,0,1,8
1756891596.5876758,556,0,7,0,1,0,0,8
1756891596.786431,557,0,7,0,1,0,1,9
1756891597.0074828,558,0,8,0,1,0,1,10
1756891597.205651,559,0,7,0,1,0,1,9
1756891597.412732,560,0,7,0,1,0,1,9
1756891597.625189,561,0,7,0,1,0,1,9
1756891597.837888,562,0,6,0,1,0,1,8
1756891598.046054,562,0,6,0,1,0,1,8
1756891598.273098,562,0,7,0,1,0,1,9
1756891598.4760919,562,0,5,0,1,0,1,7
1756891598.671467,562,0,5,0,1,0,1,7
1756891598.867397,562,0,6,0,1,0,1,8
1756891599.069505,562,0,7,0,1,0,1,9
1756891599.2666812,562,0,6,0,1,0,1,8
1756891599.469568,562,0,5,0,1,0,2,8
1756891599.714127,562,0,5,0,1,0,2,8
1756891599.9334872,562,0,6,0,1,0,2,9
1756891600.1333618,562,0,6,0,1,0,2,9
1756891600.3750699,562,0,6,0,1,0,2,9
1756891600.5761752,562,0,6,0,1,0,2,9
1756891600.776282,562,0,5,0,1,0,1,7
1756891600.973145,562,0,7,0,1,0,2,10
1756891601.1884449,562,0,6,0,1,0,2,9
1756891601.3876271,562,0,7,0,1,0,1,9
1756891601.589877,562,0,8,0,1,0,1,10
1756891601.787534,562,0,7,0,1,0,1,9
1756891601.990952,562,0,8,0,1,0,1,10
1756891602.187668,562,0,10,0,1,0,1,12
1756891602.415105,562,0,9,0,1,0,2,12
1756891602.62173,562,0,9,1,1,0,1,12
1756891602.819243,562,0,9,1,1,0,1,12
1756891603.0221078,562,0,6,0,1,0,1,8
1756891603.220871,562,0,5,1,1,0,2,9
1756891603.419884,562,0,9,1,1,0,1,12
1756891603.624653,562,0,9,1,1,0,1,12
1756891603.8233159,562,0,8,1,1,0,1,11
1756891604.0297222,562,0,6,1,1,0,1,9
1756891604.2260659,562,0,7,1,1,0,2,11
1756891604.514645,563,0,7,1,1,0,2,11
1756891604.7076411,564,0,7,1,1,0,1,10
1756891604.90161,565,0,8,1,1,0,2,12
1756891605.103683,566,0,8,1,1,0,1,11
1756891605.303649,567,0,7,1,1,0,1,10
1756891605.504135,568,0,9,1,1,0,2,13
1756891605.699212,569,0,9,1,1,0,2,13
1756891605.899169,570,0,8,1,1,0,2,12
1756891606.1003761,571,0,8,1,1,0,2,12
1756891606.3006191,572,0,8,1,1,0,2,12
1756891606.503535,573,0,7,1,1,0,2,11
1756891606.735487,574,0,7,1,1,0,2,11
1756891606.935223,575,0,6,1,1,0,2,10
1756891607.133106,576,0,5,1,1,0,2,9
1756891607.332128,577,0,5,1,1,0,3,10
1756891607.5317419,578,0,7,0,1,0,1,9
1756891607.7345622,579,0,7,1,1,0,1,10
1756891607.936725,580,0,7,1,1,0,1,10
1756891608.165819,581,0,7,1,1,0,1,10
1756891608.367433,582,0,7,1,1,0,1,10
1756891608.66675,582,0,6,1,1,0,1,9
1756891608.8645298,582,0,6,1,1,0,1,9
1756891609.111416,582,0,5,1,1,0,2,9
1756891609.308768,583,0,6,1,1,0,2,10
1756891609.51148,584,0,6,1,1,0,2,10
1756891609.7087271,585,0,6,1,1,0,1,9
1756891609.903274,586,0,6,1,1,0,2,10
1756891610.11069,587,0,6,1,1,0,2,10
1756891610.3064551,588,0,5,1,1,0,2,9
1756891610.506291,589,0,5,1,1,0,2,9
1756891610.736106,590,0,5,1,1,0,2,9
1756891610.9348748,591,0,5,1,1,0,2,9
1756891611.14414,592,0,6,1,1,0,1,9
1756891611.3415701,594,0,7,1,1,0,2,11
1756891611.550134,596,0,7,1,1,0,1,10
1756891611.748086,597,0,6,1,1,0,1,9
1756891611.9548411,599,0,7,1,1,0,2,11
1756891612.155353,601,0,7,1,1,0,1,10
1756891612.351663,603,0,6,1,1,0,1,9
1756891612.551548,605,0,7,1,1,0,1,10
1756891612.776052,607,0,7,1,1,0,2,11
1756891612.9838982,608,0,6,1,1,0,2,10
1756891613.1838028,609,0,6,1,1,0,2,10
1756891613.379945,610,0,7,1,1,0,2,11
1756891613.5787342,611,0,6,1,1,0,1,9
1756891613.7770371,612,0,7,1,1,0,1,10
1756891613.976406,612,0,6,1,1,0,1,9
1756891614.2318048,612,0,6,1,1,0,1,9
1756891614.429535,612,0,5,1,1,0,1,8
1756891614.629628,612,0,5,1,1,0,1,8
1756891614.866704,612,0,6,1,1,0,1,9
1756891615.0784059,612,0,6,1,1,0,1,9
1756891615.2794821,612,0,6,1,1,0,1,9
1756891615.48328,613,0,7,1,1,0,1,10
1756891615.687124,613,0,6,1,1,0,2,10
1756891615.884216,614,0,7,1,1,0,1,10
1756891616.090539,615,0,6,1,1,0,1,9
1756891616.293588,615,0,6,1,1,0,1,9
1756891616.4963892,615,0,6,1,1,0,1,9
1756891616.692957,615,0,7,1,1,0,1,10
1756891616.897482,615,0,7,1,1,0,1,10
1756891617.1930282,615,0,6,1,1,0,1,9
1756891617.391305,615,0,7,1,1,0,1,10
1756891617.593238,615,0,8,1,1,0,1,11
1756891617.789859,615,0,8,1,1,0,1,11
1756891617.991657,615,0,8,1,1,0,2,12
1756891618.196588,615,0,8,1,1,0,2,12
1756891618.393218,615,0,8,1,1,0,1,11
1756891618.5948448,615,0,7,0,1,0,1,9
1756891618.843157,615,0,9,0,1,0,1,11
1756891619.0872169,615,0,8,1,1,0,1,11
1756891619.287245,615,0,8,0,1,0,1,10
1756891619.488226,615,0,8,0,1,0,1,10
1756891619.686079,615,0,8,0,1,0,1,10
1756891619.879702,615,0,8,0,1,0,1,10
1756891620.083713,615,0,7,0,1,0,1,9
1756891620.291392,615,0,8,0,1,0,1,10
1756891620.4914129,615,0,8,0,1,0,2,11
1756891620.68926,615,0,8,0,1,0,2,11
1756891620.886395,615,0,8,0,1,0,2,11
1756891621.121523,615,0,10,0,1,0,2,13
1756891621.322981,615,0,9,0,1,0,1,11
1756891621.527145,615,0,9,0,1,0,1,11
1756891621.7292328,615,0,8,0,1,0,1,10
1756891621.9318862,615,0,8,0,2,0,1,11
1756891622.128591,615,0,8,0,2,0,1,11
1756891622.3302011,615,0,8,0,1,0,1,10
1756891622.535077,615,0,8,0,1,0,1,10
1756891622.737901,615,0,9,0,1,0,1,11
1756891622.929462,615,0,10,0,2,0,1,13
1756891623.132253,615,0,9,0,1,0,2,12
1756891623.3589919,615,0,7,0,2,0,2,11
1756891623.609591,615,0,7,0,2,0,2,11
1756891623.804588,615,0,8,0,2,0,2,12
1756891624.005316,616,0,8,0,1,0,1,10
1756891624.201151,617,0,7,0,1,0,2,10
1756891624.407169,618,0,6,0,1,0,1,8
1756891624.6035452,619,0,6,0,1,0,2,9
1756891624.801227,620,0,7,0,1,0,1,9
1756891625.005404,621,0,7,0,2,0,1,10
1756891625.201799,622,0,8,0,1,0,1,10
1756891625.4291022,623,0,7,0,1,0,1,9
1756891625.627427,624,0,6,0,1,0,2,9
1756891625.82272,625,0,7,0,1,0,1,9
1756891626.024883,626,0,6,0,1,0,1,8
1756891626.227531,627,0,6,0,1,0,3,10
1756891626.429591,628,0,7,0,1,0,2,10
1756891626.6277308,629,0,6,0,1,0,2,9
1756891626.82379,630,0,6,0,1,0,1,8
1756891627.024683,631,0,6,0,1,0,2,9
1756891627.223845,632,0,6,0,1,0,2,9
1756891627.458244,633,0,5,0,1,0,3,9
1756891627.661195,634,0,5,0,1,0,3,9
1756891627.855086,635,0,6,0,1,0,4,11
1756891628.105588,636,0,4,0,1,0,4,9
1756891628.3039622,636,0,5,0,1,0,1,7
1756891628.50974,636,0,4,0,1,0,2,7
1756891628.7066371,636,0,4,0,1,0,3,8
1756891628.904535,636,0,4,0,1,0,3,8
1756891629.10639,636,0,4,0,1,0,2,7
1756891629.302166,636,0,5,0,1,0,1,7
1756891629.5363789,636,0,5,0,1,0,1,7
1756891629.736675,636,0,6,0,1,0,1,8
1756891629.936245,636,0,5,0,1,0,1,7
1756891630.134662,636,0,5,0,1,0,1,7
1756891630.334578,636,0,7,0,1,0,1,9
1756891630.54564,636,0,6,0,1,0,1,8
1756891630.746016,636,0,7,0,1,0,1,9
1756891630.944336,636,0,7,0,1,0,1,9
1756891631.141563,636,0,7,0,1,0,1,9
1756891631.341438,636,0,7,0,1,0,1,9
1756891631.5761878,636,0,8,0,1,0,1,10
1756891631.775755,636,0,8,0,1,0,1,10
1756891631.976398,636,0,6,0,1,0,1,8
1756891632.172346,636,0,6,0,1,0,1,8
1756891632.370256,636,0,6,0,1,0,1,8
1756891632.635756,636,0,7,0,1,0,2,10
1756891632.836904,636,0,7,0,1,0,2,10
1756891633.039673,636,0,8,0,1,0,2,11
1756891633.238379,636,0,8,0,1,0,1,10
1756891633.4361842,636,0,7,0,1,0,1,9
1756891633.664452,636,0,9,0,1,0,1,11
1756891633.8604102,636,0,9,0,1,0,1,11
1756891634.05911,636,0,9,0,1,0,1,11
1756891634.3059268,636,0,8,0,1,0,1,10
1756891634.5139892,636,0,7,0,1,0,1,9
1756891634.718961,636,0,7,0,1,0,1,9
1756891634.9301188,636,0,7,0,1,0,1,9
1756891635.127209,636,0,7,0,1,0,1,9
1756891635.327672,636,0,7,0,1,0,1,9
1756891635.531861,636,0,7,0,1,0,2,10
1756891635.769857,636,0,7,0,1,0,1,9
1756891635.9672651,636,0,8,0,1,0,1,10
1756891636.164886,636,0,8,0,1,0,2,11
1756891636.373483,636,0,7,0,1,0,2,10
1756891636.663529,636,0,7,0,1,0,3,11
1756891636.8787289,636,0,7,0,1,0,2,10
1756891637.0941079,636,0,8,0,1,0,1,10
1756891637.3012,636,0,8,0,1,0,2,11
1756891637.528594,636,0,7,0,1,0,2,10
1756891637.8772008,636,0,8,0,1,0,0,9
1756891638.1281931,636,0,9,0,1,0,0,10
1756891638.377988,636,0,9,0,1,0,0,10
1756891638.632065,636,0,7,0,1,0,1,9
1756891638.888413,636,0,8,1,1,0,0,10
1756891639.142975,636,0,8,1,1,0,0,10
1756891639.3723772,636,0,8,1,1,0,0,10
1756891639.669845,636,0,8,1,1,0,0,10
1756891639.9440918,637,0,9,1,1,0,1,12
1756891640.187917,638,0,7,1,1,0,1,10
1756891640.422762,639,0,8,1,1,0,1,11
1756891640.659085,640,0,8,1,1,0,0,10
1756891640.9104,641,0,8,1,1,0,0,10
1756891641.13605,642,0,7,1,1,0,1,10
1756891641.3573918,643,0,8,1,1,0,1,11
1756891641.590518,644,0,8,1,1,0,0,10
1756891641.815783,645,0,9,1,1,0,0,11
1756891642.094452,646,0,8,1,1,0,0,10
1756891642.3177001,647,0,8,1,1,0,1,11
1756891642.558269,647,0,6,0,1,0,0,7
1756891642.8059468,648,0,8,0,1,0,1,10
1756891643.041816,648,0,7,1,1,0,0,9
1756891643.2677052,649,0,9,1,1,0,0,11
1756891643.495851,650,0,9,2,1,0,2,14
1756891643.817216,651,0,9,2,1,0,2,14
1756891644.097748,653,0,10,2,1,0,1,14
1756891644.310066,655,0,9,1,1,0,1,12
1756891644.5565078,657,0,9,1,1,0,1,12
1756891644.777178,659,0,10,1,1,0,0,12
1756891644.999203,662,0,10,1,1,0,1,13
1756891645.208823,665,0,10,1,1,0,1,13
1756891645.5081768,666,0,7,0,1,0,2,10
1756891645.749246,668,0,8,0,1,0,2,11
1756891646.150075,669,0,7,1,1,0,2,11
1756891646.4130712,670,0,7,1,1,0,2,11
1756891646.644547,671,0,7,1,1,0,1,10
1756891646.879266,672,0,8,1,1,0,1,11
1756891647.103731,673,0,6,1,1,0,2,10
1756891647.325472,674,0,7,1,1,0,1,10
1756891647.554821,674,0,7,1,1,0,1,10
1756891647.7891881,674,0,7,1,1,0,2,11
1756891648.0803552,674,0,8,1,1,0,1,11
1756891648.374331,674,0,8,1,1,0,1,11
1756891648.6054661,674,0,8,1,1,0,2,12
1756891648.82971,674,0,6,1,1,0,2,10
1756891649.068991,674,0,7,1,1,0,2,11
1756891649.2930582,674,0,7,1,1,0,0,9
1756891649.516416,674,0,8,1,1,0,1,11
1756891649.740404,674,0,8,1,1,0,1,11
1756891649.9661949,674,0,9,1,1,0,1,12
1756891650.1865752,674,0,8,1,1,0,1,11
1756891650.472266,674,0,7,1,1,0,2,11
1756891650.697967,674,0,8,1,1,0,1,11
1756891650.9184341,674,0,7,1,1,0,2,11
1756891651.158587,674,0,7,1,1,0,1,10
1756891651.385639,674,0,8,1,1,0,1,11
1756891651.636511,674,0,7,1,1,0,1,10
1756891651.867251,674,0,7,1,1,0,0,9
1756891652.092593,674,0,7,1,1,0,2,11
1756891652.33797,674,0,8,1,1,0,2,12
1756891652.587369,674,0,7,1,1,0,2,11
1756891652.8142269,674,0,8,1,1,0,2,12
1756891653.128803,674,0,7,1,1,0,2,11
1756891653.350158,674,0,6,1,1,0,2,10
1756891653.5849888,674,0,7,1,1,0,2,11
1756891653.808609,674,0,6,1,1,0,2,10
1756891654.041218,674,0,6,1,1,0,2,10
1756891654.2633312,674,0,6,1,1,0,2,10
1756891654.557199,674,0,5,1,1,0,2,9
1756891654.779534,674,0,5,1,1,0,2,9
1756891655.025399,674,0,8,1,1,0,2,12
1756891655.249148,674,0,9,1,1,0,2,13
1756891655.473335,674,0,6,1,1,0,2,10
1756891655.690209,674,0,5,1,1,0,2,9
1756891655.910622,674,0,5,1,1,0,2,9
1756891656.136425,674,0,5,1,1,0,2,9
1756891656.358881,674,0,6,1,1,0,2,10
1756891656.634088,674,0,7,1,1,0,2,11
1756891656.855413,674,0,8,1,1,0,2,12
1756891657.136877,674,0,8,2,1,0,2,13
1756891657.360096,674,0,7,2,1,0,0,10
1756891657.616524,674,0,8,1,1,0,1,11
1756891657.8394828,674,0,8,2,1,0,1,12
1756891658.06724,674,0,9,1,1,0,1,12
1756891658.2875788,674,0,8,1,1,0,1,11
1756891658.5107222,674,0,9,2,1,0,1,13
1756891658.786195,674,0,9,2,1,0,0,12
1756891659.0108402,674,0,8,1,1,0,0,10
1756891659.235609,674,0,9,2,1,0,0,12
1756891659.4577532,674,0,8,1,1,0,0,10
1756891659.679626,674,0,8,1,1,0,0,10
1756891659.90147,674,0,8,1,1,0,1,11
1756891660.127569,674,0,6,1,1,0,1,9
1756891660.352034,674,0,8,1,1,0,1,11
1756891660.576344,675,0,8,1,1,0,1,11
1756891660.843711,676,0,7,1,1,0,1,10
1756891661.123927,677,0,7,1,1,0,1,10
1756891661.351508,678,0,8,1,1,0,0,10
1756891661.574535,679,0,7,1,1,0,1,10
1756891661.795237,680,0,8,1,1,0,1,11
1756891662.025759,681,0,8,1,1,0,1,11
1756891662.247861,682,0,8,1,1,0,1,11
1756891662.468997,683,0,8,1,1,0,1,11
1756891662.694377,684,0,8,1,1,0,1,11
1756891662.966655,685,0,8,1,1,0,1,11
1756891663.1863208,686,0,7,1,1,0,0,9
1756891663.411088,687,0,7,1,1,0,1,10
1756891663.6350248,688,0,8,1,1,0,1,11
1756891663.858748,689,0,8,1,1,0,1,11
1756891664.089897,690,0,8,1,1,0,1,11
1756891664.313309,691,0,9,1,1,0,1,12
1756891664.535823,692,0,9,2,1,0,1,13
1756891664.761268,693,0,8,1,1,0,1,11
1756891665.0438359,694,0,7,1,1,0,1,10
1756891665.3141692,695,0,7,1,1,0,1,10
1756891665.55002,696,0,6,1,1,0,1,9
1756891665.773646,697,0,6,1,1,0,1,9
1756891665.995883,697,0,6,1,1,0,1,9
1756891666.212648,697,0,8,1,1,0,1,11
1756891666.4326348,697,0,8,1,1,0,1,11
1756891666.6513028,697,0,8,1,1,0,1,11
1756891666.8808992,697,0,8,1,1,0,1,11
1756891667.147237,697,0,8,1,1,0,1,11
1756891667.366664,697,0,9,0,1,0,1,11
1756891667.5974882,697,0,9,0,1,0,1,11
1756891667.8220859,697,0,9,0,1,0,1,11
1756891668.05232,697,0,7,1,1,0,1,10
1756891668.2706828,697,0,7,0,1,0,1,9
1756891668.526737,697,0,8,0,1,0,1,10
1756891668.746273,697,0,8,0,1,0,1,10
1756891668.975702,697,0,7,0,1,0,1,9
1756891669.288032,697,0,10,0,1,0,1,12
1756891669.520979,697,0,10,0,1,0,1,12
1756891669.738414,697,0,12,0,1,0,1,14
1756891669.961441,697,0,9,0,1,0,1,11
1756891670.187056,697,0,9,0,1,0,1,11
1756891670.403903,697,0,8,1,1,0,1,11
1756891670.625578,697,0,9,1,1,0,1,12
1756891670.848178,697,0,9,0,1,0,1,11
1756891671.086744,697,0,8,0,1,0,1,10
1756891671.3373702,697,0,8,0,1,0,1,10
1756891671.569785,697,0,8,0,1,0,1,10
1756891671.803496,697,0,8,0,1,0,1,10
1756891672.027998,697,0,8,0,1,0,1,10
1756891672.2540958,697,0,8,0,1,0,1,10
1756891672.478901,697,0,8,0,1,0,1,10
1756891672.709984,697,0,9,0,1,0,1,11
1756891672.9325042,697,0,9,0,1,0,1,11
1756891673.241329,697,0,8,0,1,0,1,10
1756891673.516075,697,0,9,0,1,0,1,11
1756891673.757468,697,0,9,0,1,0,1,11
1756891674.069236,697,0,8,1,1,0,1,11
1756891674.313108,697,0,9,1,1,0,1,12
1756891674.550338,697,0,9,1,1,0,1,12
1756891674.7790048,697,0,8,1,1,0,1,11
1756891675.0289521,697,0,8,1,1,0,2,12
1756891675.250622,697,0,9,1,1,0,2,13
1756891675.560701,697,0,9,1,1,0,1,12
1756891675.8082,697,0,9,1,1,0,2,13
1756891676.041889,697,0,9,1,1,0,2,13
1756891676.291381,698,0,8,1,1,0,1,11
1756891676.5257049,700,0,8,1,1,0,2,12
1756891676.767959,703,0,8,1,1,0,2,12
1756891677.061824,705,0,8,0,1,0,2,11
1756891677.295912,708,0,9,1,1,0,2,13
1756891677.5877051,711,0,8,1,1,0,2,12
1756891677.83883,714,0,8,1,1,0,2,12
1756891678.069045,717,0,7,1,1,0,2,11
1756891678.3003972,720,0,7,1,1,0,2,11
1756891678.577374,723,0,8,1,1,0,2,12
1756891678.814443,726,0,9,1,1,0,2,13
1756891679.061908,729,0,8,1,1,0,2,12
1756891679.294911,732,0,7,1,1,0,2,11
1756891679.598409,735,0,7,1,1,0,2,11
1756891679.84251,738,0,7,1,1,0,2,11
1756891680.0823638,741,0,7,1,1,0,2,11
